id,priority,category
U117923,19023,2
U117924,8708,2
U117925,19565,2
U117926,14724,2
U117927,4719,1
U117928,10711,2
U117929,13659,2
U117930,9347,2
U117931,9258,2
U117932,20196,1
U117933,1378,2
U117934,19626,2
U117935,1878,2
U117936,7271,2
U117937,15182,2
U117938,19604,1
U117939,13042,2
U117940,17756,2
U117941,5692,2
U117942,18124,2
U117943,5292,2
U117944,6418,1
U117945,549,2
U117946,20303,2
U117947,17955,2
U117948,10508,1
U117949,8555,2
U117950,7977,2
U117951,8669,2
U117952,18411,2
U117953,9353,2
U117954,3030,2
U117955,16481,2
U117956,18598,2
U117957,14009,2
U117958,6283,2
U117959,7944,2
U117960,10524,1
U117961,5854,2
U117962,18997,2
U117963,309,2
U117964,13586,2
U117965,19343,1
U117966,11153,1
U117967,864,2
U117968,9204,2
U117969,2089,1
U117970,5101,2
U117971,18891,1
U117972,14823,2
U117973,12852,2
U117974,3591,2
U117975,7659,1
U117976,15439,1
U117977,17969,2
U117978,9945,2
U117979,20805,2
U117980,16168,2
U117981,3574,2
U117982,6662,1
U117983,10898,2
U117984,7206,2
U117985,16140,1
U117986,12000,2
U117987,3434,1
U117988,7157,2
U117989,17111,2
U117990,2145,1
U117991,7497,2
U117992,9182,1
U117993,8751,2
U117994,8787,1
U117995,19412,2
U117996,5666,2
U117997,559,2
U117998,12892,2
U117999,8231,1
U118000,506,1
U118001,11924,2
U118002,4208,2
U118003,6676,2
U118004,39,2
U118005,7784,1
U118006,4848,2
U118007,5543,2
U118008,1118,1
U118009,20309,2
U118010,19393,2
U118011,18849,1
U118012,2928,2
U118013,9121,2
U118014,5147,1
U118015,11042,2
U118016,3670,2
U118017,6381,2
U118018,8682,1
U118019,4836,2
U118020,4996,1
U118021,7293,2
U118022,14082,2
U118023,4965,2
U118024,5544,2
U118025,5563,2
U118026,8329,2
U118027,5248,2
U118028,3621,1
U118029,14266,1
U118030,7699,2
U118031,7737,2
U118032,5245,2
U118033,19697,2
U118034,12057,1
U118035,18385,1
U118036,2119,2
U118037,15300,1
U118038,12862,1
U118039,6342,2
U118040,14738,2
U118041,9112,1
U118042,15843,2
U118043,7332,2
U118044,19529,2
U118045,12912,2
U118046,9152,1
U118047,2840,1
U118048,3344,2
U118049,4344,2
U118050,19627,2
U118051,15393,2
U118052,7047,2
U118053,11496,2
U118054,12774,1
U118055,15723,1
U118056,9202,1
U118057,1020,2
U118058,3002,1
U118059,18532,2
U118060,267,2
U118061,11931,2
U118062,4231,1
U118063,4242,1
U118064,12251,2
U118065,19195,2
U118066,19515,2
U118067,8901,2
U118068,9530,2
U118069,737,1
U118070,18375,1
U118071,1413,2
U118072,19615,1
U118073,6971,2
U118074,11576,2
U118075,7136,2
U118076,6653,1
U118077,19021,2
U118078,20766,2
U118079,20682,2
U118080,2197,2
U118081,20586,1
U118082,2986,1
U118083,6413,1
U118084,20046,2
U118085,9095,2
U118086,6014,2
U118087,5654,1
U118088,9173,2
U118089,6919,2
U118090,15004,2
U118091,1154,2
U118092,16449,2
U118093,11048,1
U118094,2961,2
U118095,8601,2
U118096,15657,1
U118097,16617,2
U118098,17002,2
U118099,13851,2
U118100,3635,2
U118101,17426,2
U118102,18217,2
U118103,6221,2
U118104,4378,1
U118105,18063,2
U118106,9217,2
U118107,20875,2
U118108,14073,1
U118109,4207,2
U118110,1042,1
U118111,17799,2
U118112,5808,2
U118113,6027,1
U118114,12979,2
U118115,1353,2
U118116,8507,1
U118117,13938,2
U118118,13013,2
U118119,16013,1
U118120,2720,1
U118121,19733,2
U118122,299,2
U118123,323,2
U118124,1656,1
U118125,3657,2
U118126,5054,1
U118127,18745,1
U118128,19512,2
U118129,17279,2
U118130,20530,2
U118131,4156,1
U118132,19280,2
U118133,17228,2
U118134,12438,1
U118135,7930,2
U118136,18238,1
U118137,2140,1
U118138,13862,2
U118139,7172,1
U118140,9618,2
U118141,5977,2
U118142,3062,2
U118143,12655,1
U118144,19467,2
U118145,16509,1
U118146,3339,1
U118147,8840,2
U118148,12245,2
U118149,10699,2
U118150,5334,1
U118151,17317,1
U118152,2173,2
U118153,7904,2
U118154,18809,1
U118155,11124,2
U118156,9389,1
U118157,18502,1
U118158,18616,1
U118159,18432,2
U118160,13690,2
U118161,2423,1
U118162,14775,1
U118163,6515,2
U118164,15092,2
U118165,13638,2
U118166,15613,1
U118167,10640,2
U118168,7177,2
U118169,16299,1
U118170,9119,1
U118171,7018,2
U118172,11793,2
U118173,16800,2
U118174,18300,2
U118175,4991,2
U118176,14976,2
U118177,10875,1
U118178,20678,2
U118179,521,1
U118180,11941,2
U118181,16121,2
U118182,1384,2
U118183,18908,2
U118184,17445,2
U118185,3187,2
U118186,2257,2
U118187,5158,1
U118188,15643,1
U118189,3873,2
U118190,8023,1
U118191,2163,2
U118192,8810,1
U118193,3408,1
U118194,3251,2
U118195,9221,2
U118196,8011,2
U118197,2425,1
U118198,6880,1
U118199,12853,2
U118200,10211,2
U118201,18771,2
U118202,3366,1
U118203,16320,2
U118204,136,2
U118205,1342,2
U118206,10517,2
U118207,695,2
U118208,7279,2
U118209,12509,2
U118210,16687,1
U118211,17827,2
U118212,1102,2
U118213,429,1
U118214,12152,2
U118215,17565,2
U118216,19574,1
U118217,5358,2
U118218,2121,1
U118219,12978,2
U118220,9853,2
U118221,1407,2
U118222,20542,1
U118223,20863,1
U118224,5864,2
U118225,4481,2
U118226,382,2
U118227,8095,2
U118228,8553,1
U118229,12352,2
U118230,17743,2
U118231,19991,2
U118232,9980,1
U118233,6817,1
U118234,10858,2
U118235,8642,2
U118236,1217,1
U118237,4873,2
U118238,6132,2
U118239,2572,2
U118240,8050,1
U118241,15294,1
U118242,13554,2
U118243,12857,1
U118244,8108,2
U118245,149,2
U118246,12093,2
U118247,14406,2
U118248,11539,2
U118249,776,2
U118250,10934,2
U118251,20173,2
U118252,8223,2
U118253,12940,1
U118254,17038,2
U118255,5813,1
U118256,13599,2
U118257,1774,2
U118258,17378,2
U118259,1840,1
U118260,11439,1
U118261,12849,2
U118262,4874,1
U118263,16904,2
U118264,6610,2
U118265,11137,2
U118266,12977,2
U118267,7144,2
U118268,3709,1
U118269,4486,1
U118270,386,2
U118271,857,2
U118272,13138,2
U118273,18196,2
U118274,2469,2
U118275,11789,1
U118276,5488,2
U118277,9750,1
U118278,20470,2
U118279,16574,1
U118280,18195,2
U118281,8974,2
U118282,20052,2
U118283,3247,2
U118284,6790,2
U118285,6466,2
U118286,402,1
U118287,18550,1
U118288,20063,2
U118289,4114,2
U118290,12271,2
U118291,6180,1
U118292,11127,2
U118293,18983,1
U118294,10737,1
U118295,4387,2
U118296,17158,2
U118297,16847,2
U118298,19856,1
U118299,1938,2
U118300,6477,1
U118301,164,1
U118302,4742,2
U118303,2086,2
U118304,19327,2
U118305,9283,2
U118306,18517,2
U118307,16784,2
U118308,14811,2
U118309,10092,1
U118310,5219,2
U118311,18325,2
U118312,8358,1
U118313,2996,1
U118314,12701,2
U118315,15845,1
U118316,16570,2
U118317,16005,2
U118318,7209,1
U118319,9918,1
U118320,11427,2
U118321,5514,1
U118322,227,2
U118323,7254,2
U118324,6059,1
U118325,18360,2
U118326,18672,1
U118327,7301,2
U118328,17727,2
U118329,14040,2
U118330,4849,2
U118331,4647,1
U118332,14997,1
U118333,11822,2
U118334,17190,2
U118335,12088,2
U118336,15231,2
U118337,19062,2
U118338,2714,2
U118339,8494,1
U118340,17304,1
U118341,19996,1
U118342,7968,2
U118343,16977,2
U118344,20445,2
U118345,20214,1
U118346,596,2
U118347,11236,1
U118348,6498,2
U118349,12188,1
U118350,12427,2
U118351,14694,2
U118352,9948,2
U118353,2033,2
U118354,313,2
U118355,186,2
U118356,16321,1
U118357,5895,2
U118358,16440,2
U118359,1552,2
U118360,18118,2
U118361,14938,1
U118362,3119,2
U118363,3842,1
U118364,12476,2
U118365,12538,1
U118366,12381,2
U118367,606,2
U118368,4015,1
U118369,13641,2
U118370,17208,2
U118371,16528,2
U118372,8724,1
U118373,18372,2
U118374,19460,1
U118375,9126,2
U118376,12739,1
U118377,9902,1
U118378,14901,2
U118379,3560,1
U118380,4561,2
U118381,947,2
U118382,8994,2
U118383,15275,2
U118384,20259,1
U118385,17753,2
U118386,294,2
U118387,18117,1
U118388,1755,1
U118389,1574,2
U118390,18039,2
U118391,8463,2
U118392,15101,2
U118393,6164,1
U118394,5199,1
U118395,19285,2
U118396,7589,1
U118397,808,2
U118398,18657,1
U118399,17099,1
U118400,14175,1
U118401,17169,1
U118402,6325,2
U118403,10937,1
U118404,1096,2
U118405,10265,2
U118406,11055,2
U118407,7409,1
U118408,19335,2
U118409,12229,1
U118410,16674,2
U118411,17354,2
U118412,19940,2
U118413,14473,1
U118414,14924,1
U118415,18576,2
U118416,15559,2
U118417,8091,2
U118418,7718,2
U118419,4851,2
U118420,2827,2
U118421,7448,1
U118422,17954,1
U118423,3193,1
U118424,206,2
U118425,14961,2
U118426,2771,2
U118427,4633,1
U118428,14008,2
U118429,5995,2
U118430,12547,2
U118431,14202,2
U118432,20778,1
U118433,20123,2
U118434,7552,1
U118435,14267,1
U118436,7153,1
U118437,13217,2
U118438,9253,2
U118439,7284,2
U118440,7175,1
U118441,8551,1
U118442,18568,1
U118443,15378,2
U118444,10506,2
U118445,5035,1
U118446,5398,1
U118447,1132,1
U118448,19698,2
U118449,13595,2
U118450,11594,1
U118451,11066,1
U118452,6077,2
U118453,19584,1
U118454,16108,2
U118455,15085,2
U118456,10290,2
U118457,16880,2
U118458,4084,2
U118459,3347,2
U118460,7438,2
U118461,15128,2
U118462,9961,2
U118463,14573,2
U118464,11070,1
U118465,3969,2
U118466,2745,2
U118467,8036,1
U118468,4375,2
U118469,19461,2
U118470,14603,2
U118471,58,2
U118472,19949,2
U118473,20058,2
U118474,9507,2
U118475,4253,1
U118476,9643,2
U118477,16103,2
U118478,14306,1
U118479,10896,1
U118480,10924,2
U118481,950,2
U118482,13723,2
U118483,19388,1
U118484,4087,2
U118485,15542,2
U118486,16192,2
U118487,4542,2
U118488,15599,1
U118489,2815,2
U118490,6561,1
U118491,5504,2
U118492,15751,2
U118493,5033,2
U118494,11043,1
U118495,15098,2
U118496,16184,2
U118497,18222,2
U118498,15357,2
U118499,14388,2
U118500,5965,2
U118501,13093,1
U118502,8464,2
U118503,18766,2
U118504,4775,2
U118505,3315,2
U118506,8639,2
U118507,10370,2
U118508,12459,2
U118509,7800,1
U118510,2128,1
U118511,18960,2
U118512,4320,1
U118513,9712,1
U118514,2207,2
U118515,12259,1
U118516,8102,2
U118517,12622,1
U118518,2398,2
U118519,16034,2
U118520,18699,2
U118521,16265,1
U118522,3805,1
U118523,13503,2
U118524,8251,2
U118525,8295,2
U118526,19693,2
U118527,19966,2
U118528,11346,2
U118529,11432,2
U118530,17338,2
U118531,14350,2
U118532,2225,2
U118533,20818,2
U118534,7231,2
U118535,9693,1
U118536,2513,2
U118537,1930,2
U118538,6163,2
U118539,4706,1
U118540,12563,2
U118541,9254,1
U118542,1591,2
U118543,2675,2
U118544,612,2
U118545,16889,2
U118546,6232,2
U118547,13871,1
U118548,8865,2
U118549,18095,2
U118550,18230,1
U118551,4812,2
U118552,4951,2
U118553,329,2
U118554,6145,2
U118555,8891,2
U118556,14067,2
U118557,17355,2
U118558,19027,2
U118559,3912,2
U118560,7847,1
U118561,2447,2
U118562,11260,2
U118563,3067,1
U118564,6259,1
U118565,14514,2
U118566,9554,2
U118567,4760,2
U118568,6098,2
U118569,18918,1
U118570,15170,2
U118571,3606,2
U118572,9028,2
U118573,10374,2
U118574,12262,2
U118575,2965,2
U118576,11907,1
U118577,7872,2
U118578,6629,2
U118579,9925,1
U118580,1411,1
U118581,16877,2
U118582,12995,1
U118583,15418,2
U118584,15244,2
U118585,17796,1
U118586,17881,2
U118587,7444,1
U118588,10597,1
U118589,18831,1
U118590,16831,2
U118591,10253,2
U118592,4021,2
U118593,17066,1
U118594,1046,2
U118595,13948,2
U118596,3600,2
U118597,570,1
U118598,10250,2
U118599,8843,2
U118600,14659,2
U118601,2938,2
U118602,8280,2
U118603,19409,2
U118604,14957,2
U118605,3602,2
U118606,14310,2
U300001,17362,2
U300002,3852,2
U300003,12216,2
U300004,14950,2
U300005,1261,2
U300006,5231,2
U300007,14784,1
U300008,12224,1
U300009,10283,1
U300010,15537,1
U300011,16543,1
U300012,16463,1
U300013,14024,1
U300014,4442,1
U300015,2511,1
U300016,2588,1
U300017,1666,1
U300018,11101,1
U300019,15409,1
U300020,14562,1
U300021,19184,2
U300022,12680,2
U300023,15246,2
U300024,8269,2
U300025,14022,2
U300026,11768,2
U300027,17973,2
U300028,726,2
U300029,867,2
U300030,1195,2
U300031,11755,2
U300032,11170,2
U300033,15080,2
U300034,14848,2
U300035,12831,2
U300036,14749,2
U300037,16996,2
U300038,10005,2
U300039,3221,2
U300040,17202,2
U300041,19116,1
U300042,824,1
U300043,18557,1
U300044,714,1
U300045,13753,1
U300046,6608,1
U300047,12691,1
U300048,4250,1
U300049,15262,1
U300050,2786,1
U300051,19710,1
U300052,15673,1
U300053,2543,1
U300054,2613,1
U300055,4923,1
U300056,19552,1
U300057,2028,1
U300058,7461,1
U300059,12517,1
U300060,13281,1
U300061,8519,2
U300062,10652,2
U300063,14510,2
U300064,13886,2
U300066,15656,2
U300067,4388,2
U300068,17043,2
U300069,7721,2
U300070,4764,2
U300071,15012,2
U300072,9139,2
U300073,1005,2
U300074,2321,2
U300075,12664,2
U300076,18288,2
U300077,8184,2
U300078,4691,2
U300079,1599,2
U300080,18361,2
U300081,20319,2
U300082,9255,2
U300083,16502,2
U300085,6985,2
U300086,20593,2
U300087,3161,2
U300088,12770,2
U300089,3033,2
U300090,16807,2
U300091,11154,2
U300092,4157,2
U300093,16100,2
U300094,8611,2
U300095,19525,2
U300096,12047,2
U300097,949,2
U300098,13902,2
U300099,18751,2
U300100,1669,2
U300101,10142,1
U300102,20867,1
U300103,12160,1
U300104,3290,1
U300105,6958,1
U300106,15877,1
U300107,5237,1
U300108,15553,1
U300109,685,1
U300110,16331,1
U300111,20308,1
U300112,15332,1
U300113,7077,1
U300114,13913,1
U300115,6623,1
U300116,11202,1
U300117,1743,2
U300118,10444,1
U300119,8098,1
U300120,16332,1
U300121,1804,2
U300122,17093,2
U300123,11883,2
U300124,2496,2
U300125,9340,2
U300126,13232,2
U300127,19241,2
U300128,4400,1
U300129,12936,1
U300130,1187,1
U300131,14838,1
U300132,11476,1
U300133,3112,1
U300134,11141,1
U300135,13994,1
U300136,8325,2
U300137,19066,2
U300138,17774,2
U300139,8385,2
U300140,5853,2
U300141,3257,2
U300142,9802,2
U300143,13915,2
U300144,19728,2
U300145,20707,2
U300146,18876,2
U300147,10202,2
U300148,6611,2
U300149,18843,2
U300150,4699,2
U300151,4880,2
U300152,2453,2
U300153,3959,2
U300154,13706,2
U300155,6517,2
U300156,14337,2
U300157,14498,2
U300158,6253,2
U300159,20492,2
U300160,19364,2
U300161,8135,2
U300162,2199,2
U300163,297,2
U300164,11024,2
U300165,4427,2
U300166,16566,2
U300167,840,2
U300168,5431,2
U300169,17899,2
U300170,19341,2
U300171,11919,2
U300172,17634,2
U300173,7501,2
U300174,19053,2
U300175,6410,2
U300176,13008,2
U300177,19773,2
U300178,2964,2
U300179,12481,2
U300180,7171,2
U300181,1070,1
U300182,14349,1
U300183,18084,1
U300184,20202,1
U300185,2941,1
U300186,10153,1
U300187,15054,1
U300188,18770,1
U300189,2807,1
U300190,18005,1
U300191,20584,1
U300192,14825,1
U300193,7480,1
U300194,4980,1
U300195,5375,1
U300196,12944,1
U300197,11094,1
U300198,2464,1
U300199,141,1
U300200,546,1
U300201,935,1
U300202,10002,1
U300203,12775,1
U300204,7608,1
U300205,19382,1
U300206,1864,1
U300207,16906,1
U300208,6543,1
U300209,8803,1
U300210,16866,1
U300211,20689,1
U300212,1535,1
U300213,4896,1
U300214,9791,1
U300215,10325,1
U300216,2573,1
U300217,17515,1
U300218,1210,1
U300219,3688,1
U300220,16885,1
U300221,3610,2
U300222,11963,2
U300223,9008,2
U300224,8541,2
U300225,13850,2
U300226,15777,2
U300227,4310,2
U300228,927,2
U300229,4621,2
U300230,12344,2
U300231,16379,2
U300232,8971,1
U300233,7473,1
U300234,953,1
U300235,20096,1
U300236,6107,1
U300237,2697,1
U300238,3632,1
U300239,15670,1
U300240,13922,1
U300241,5836,2
U300242,4842,2
U300244,18788,2
U300245,17163,2
U300246,9979,2
U300247,13575,2
U300248,9481,2
U300249,20066,2
U300250,6471,2
U300251,189,2
U300252,1621,2
U300253,20011,2
U300254,20277,2
U300255,7085,2
U300256,8240,2
U300257,5556,2
U300258,856,2
U300259,14405,2
U300260,6820,2
U300261,4957,2
U300262,2356,2
U300263,3394,2
U300264,17500,2
U300265,14309,2
U300266,6285,2
U300267,14616,2
U300268,6123,2
U300269,970,2
U300270,10379,2
U300271,10240,2
U300272,1787,2
U300273,18431,2
U300274,7401,2
U300275,7069,2
U300276,8173,2
U300277,14125,2
U300278,20464,2
U300279,12588,2
U300280,7777,2
U300281,4783,1
U300282,9122,1
U300283,14017,1
U300284,12232,1
U300285,4077,1
U300286,19420,1
U300287,14517,1
U300288,16881,1
U300289,13318,1
U300290,17631,1
U300291,3170,1
U300292,1579,1
U300293,8047,1
U300294,15304,1
U300295,11096,1
U300296,12595,1
U300297,6750,1
U300298,754,1
U300299,10207,1
U300300,16776,1
U300301,1486,2
U300302,4713,2
U300303,17229,2
U300304,13651,2
U300305,7917,2
U300306,19874,2
U300307,19056,2
U300308,11123,2
U300309,9199,2
U300310,13242,2
U300311,19543,2
U300312,11953,2
U300313,8605,2
U300314,10362,2
U300315,18913,2
U300316,12934,2
U300317,8579,2
U300318,15789,2
U300319,16114,2
U300320,14426,2
U300321,10060,2
U300322,5108,2
U300323,15937,2
U300324,5872,2
U300325,15711,2
U300326,20538,2
U300327,3777,2
U300328,19827,2
U300329,7674,2
U300330,12922,2
U300331,8327,2
U300332,7370,2
U300333,9512,2
U300334,11600,2
U300335,19372,2
U300336,15600,2
U300337,1140,2
U300338,1439,2
U300339,3792,2
U300340,18342,2
U300341,15172,2
U300342,14847,2
U300343,13320,2
U300344,11813,2
U300345,4165,2
U300346,3962,1
U300347,6450,1
U300348,12988,1
U300349,9944,1
U300350,2025,1
U300351,7799,1
U300352,20336,1
U300353,6947,1
U300354,8065,1
U300355,2069,1
U300356,19814,1
U300357,13310,1
U300358,2632,1
U300359,1777,1
U300360,12600,1
U300361,14320,1
U300362,5374,1
U300363,6189,1
U300364,19649,1
U300365,9659,1
U300366,15166,1
U300367,17604,1
U300368,18377,1
U300369,6796,1
U300370,10306,1
U300371,18273,1
U300372,15062,1
U300373,8029,1
U300374,3449,1
U300375,16089,1
U300376,14419,1
U300377,15368,1
U300378,7953,2
U300379,635,1
U300380,4915,1
U300381,5170,2
U300382,244,2
U300383,2365,2
U300384,3953,2
U300385,15340,2
U300386,13955,2
U300387,16104,2
U300388,3759,2
U300389,18026,2
U300390,17968,2
U300391,10554,2
U300392,10977,2
U300393,8663,2
U300394,20582,2
U300395,18783,2
U300396,18677,2
U300397,11651,2
U300398,4262,2
U300399,15257,2
U300400,16270,2
U300401,15342,1
U300402,7976,1
U300403,2688,1
U300404,19294,1
U300405,8870,1
U300406,14721,1
U300407,12050,1
U300408,19992,1
U300409,4765,1
U300410,12768,1
U300411,15718,1
U300412,11693,1
U300413,16115,1
U300414,12327,1
U300415,11874,1
U300416,16259,1
U300417,20763,1
U300418,12830,1
U300419,9946,1
U300420,16558,1
U300421,2950,2
U300422,14899,2
U300423,11879,2
U300424,3834,2
U300425,5399,2
U300426,466,2
U300427,6389,2
U300428,9757,2
U300429,18299,2
U300430,13700,2
U300431,11872,2
U300432,11078,2
U300433,16330,2
U300434,12549,2
U300435,12025,2
U300436,4173,2
U300437,16260,2
U300438,19570,2
U300439,3057,2
U300440,19428,2
U300441,6307,2
U300442,6035,2
U300443,17224,1
U300444,18418,1
U300445,1379,1
U300446,8661,1
U300447,20686,1
U300448,18593,1
U300449,3237,1
U300450,17789,1
U300451,10482,1
U300452,10084,1
U300453,19054,1
U300454,10997,1
U300455,1231,1
U300456,16728,1
U300457,16834,1
U300458,10920,1
U300459,4721,1
U300460,2122,1
U300461,4113,2
U300462,6161,2
U300463,8495,2
U300464,19311,2
U300465,17688,2
U300466,4857,2
U300467,12552,2
U300468,759,2
U300469,17371,2
U300470,2719,2
U300471,3916,2
U300472,13181,2
U300473,14066,2
U300474,17248,2
U300475,6457,2
U300476,20231,2
U300477,10601,2
U300478,19937,2
U300479,17290,2
U300480,6739,2
U300481,5869,2
U300482,17187,2
U300483,1539,2
U300484,18525,2
U300485,18916,2
U300486,4733,2
U300487,3351,2
U300488,11519,2
U300489,10135,2
U300490,66,2
U300491,10786,2
U300492,18782,2
U300493,13785,2
U300494,15683,2
U300495,14346,2
U300496,13010,2
U300497,18579,2
U300498,3142,2
U300499,14651,2
U300500,1450,2
U300501,13620,2
U300502,9744,2
U300503,3618,2
U300504,18388,2
U300505,1200,2
U300506,5913,2
U300507,3725,2
U300508,18986,2
U300509,19126,2
U300510,6567,2
U300511,18003,2
U300512,13096,2
U300513,10350,2
U300514,8027,2
U300515,6899,2
U300516,9679,2
U300517,9795,2
U300518,9115,2
U300519,607,2
U300520,11977,2
U300521,9272,2
U300522,14084,2
U300523,12044,2
U300524,14272,2
U300525,14336,2
U300526,1478,2
U300527,3622,2
U300528,17118,2
U300529,13513,2
U300530,9415,2
U300531,20158,2
U300532,13219,2
U300533,5309,2
U300534,4606,2
U300535,16766,2
U300536,5005,2
U300537,1071,2
U300538,8742,2
U300539,4243,2
U300540,20749,2
U300541,6677,1
U300542,3321,1
U300543,16077,1
U300544,6909,1
U300545,12302,1
U300546,10424,1
U300547,1515,1
U300548,17200,1
U300549,7975,1
U300550,3761,1
U300551,19661,1
U300552,15710,1
U300553,12665,1
U300554,14873,1
U300555,15226,1
U300556,2217,1
U300557,16442,1
U300558,4491,1
U300559,9833,1
U300560,3567,1
U300561,18068,1
U300562,19555,1
U300563,19531,1
U300564,15776,1
U300565,17511,1
U300566,6086,1
U300567,11044,1
U300568,18409,1
U300569,563,1
U300570,16788,1
U300571,3074,1
U300572,6867,1
U300573,1265,1
U300574,1620,1
U300575,8338,1
U300576,8574,1
U300577,3730,1
U300578,19935,1
U300579,11091,1
U300580,16723,1
U300581,7449,2
U300582,19873,2
U300583,6408,2
U300584,6358,2
U300585,14291,2
U300586,114,2
U300587,19644,2
U300588,19139,2
U300589,3438,2
U300590,3445,2
U300591,14998,2
U300592,3923,2
U300593,9320,2
U300594,13110,2
U300595,16549,2
U300596,3930,2
U300597,17635,2
U300598,7413,2
U300599,5538,2
U300600,16660,2
U300601,3272,1
U300602,5802,1
U300603,8031,1
U300604,19825,1
U300605,15063,1
U300606,2195,1
U300607,3828,1
U300608,11425,1
U300609,3337,1
U300610,10077,1
U300611,9926,1
U300612,19022,1
U300613,159,1
U300614,19272,1
U300615,18379,1
U300616,8972,1
U300617,15107,1
U300618,7597,1
U300619,7897,1
U300620,12887,1
U300621,4142,1
U300622,8420,1
U300623,13359,1
U300624,20388,1
U300625,6374,1
U300626,302,1
U300627,6760,1
U300628,19245,1
U300629,19099,1
U300630,849,1
U300631,18483,1
U300632,14969,1
U300633,16592,1
U300634,8263,1
U300635,6893,1
U300636,14857,1
U300637,19002,1
U300638,2959,1
U300639,6208,1
U300640,1133,1
U300641,16393,2
U300642,10294,2
U300643,4461,2
U300644,17247,2
U300645,406,2
U300646,20253,2
U300647,5782,2
U300648,6330,2
U300649,5076,2
U300650,7218,2
U300651,6122,2
U300652,19038,2
U300653,18496,2
U300654,8603,2
U300655,15068,2
U300656,20440,2
U300657,7011,2
U300658,5299,2
U300659,160,2
U300660,4151,2
U300661,19310,2
U300662,14501,2
U300663,7815,2
U300664,11989,2
U300665,4275,2
U300666,3194,2
U300667,20378,2
